Date,Price,Open,High,Low,Vol.,Change %
06/05/2014,33.2675,34.1875,34.3025,31.365,,-2.69%
05/05/2014,34.1875,33.055,35.305,30.9875,,0.0343
02/05/2014,33.055,30.5925,33.4225,29.1825,,0.0805
30/04/2014,30.5925,31.05,31.4625,30.025,,-1.47%
29/04/2014,31.05,31.385,32.435,30.4925,,-1.07%
28/04/2014,31.385,30.68,31.925,30.5025,,0.023
25/04/2014,30.68,31.1325,32.98,30.115,,-1.45%
23/04/2014,31.1325,33.355,34.25,28.07,,-6.66%
22/04/2014,33.355,34.385,37.23,32.94,,-3.00%
21/04/2014,34.385,30.8525,38.0425,30.8525,,0.1145
17/04/2014,30.8525,31.16,31.33,21.645,,-0.99%
16/04/2014,31.16,31.875,32.0775,21.675,,-2.24%
15/04/2014,31.875,29.185,32.62,22.8725,,0.0922
11/04/2014,29.185,28.7175,29.48,20.825,,0.0163
10/04/2014,28.7175,26.9125,29.71,21.11,,0.0671
09/04/2014,26.9125,24.9525,27.0875,22.3925,,0.0785
07/04/2014,24.9525,22.6875,25.49,17.6925,,0.0998
04/04/2014,22.6875,22.1075,22.83,16.6675,,0.0262
03/04/2014,22.1075,21.2125,22.3125,17.3075,,0.0422
02/04/2014,21.2125,20.685,21.295,16.8575,,0.0255
01/04/2014,20.685,21.6225,21.6725,19.5425,,-4.34%
31/03/2014,21.6225,18.63,21.8,17.49,,0.1606
28/03/2014,18.63,18.3725,19.15,17.095,,0.014
27/03/2014,18.3725,17.765,18.725,17.235,,0.0342
26/03/2014,17.765,16.92,18.2525,15.72,,0.0499
25/03/2014,16.92,16.5375,17.1275,15.415,,0.0231
24/03/2014,16.5375,15.875,17.2,15.235,,0.0417
22/03/2014,15.875,16.185,16.185,13.135,,-1.92%
21/03/2014,16.185,16.91,16.91,14.3875,,-4.29%
20/03/2014,16.91,16.8825,17.145,15.4125,,0.0016
19/03/2014,16.8825,17.1275,17.325,15.6675,,-1.43%
18/03/2014,17.1275,16.4475,17.555,15.73,,0.0413
14/03/2014,16.4475,16.82,17.2875,14.2875,,-2.21%
13/03/2014,16.82,17.04,17.0825,14.65,,-1.29%
12/03/2014,17.04,17.325,17.44,16.0875,,-1.65%
11/03/2014,17.325,17.7775,17.9225,14.2675,,-2.55%
10/03/2014,17.7775,16.72,17.9875,15.95,,0.0632
07/03/2014,16.72,14.475,16.905,13.2625,,0.1551
06/03/2014,14.475,13.8425,14.6425,12.5,,0.0457
05/03/2014,13.8425,14.3925,14.4325,13.335,,-3.82%
04/03/2014,14.3925,15.2825,15.3675,13.9275,,-5.82%
03/03/2014,15.2825,14.1775,15.7325,13.9425,,0.0779
28/02/2014,14.1775,13.955,14.87,13.545,,0.0159
26/02/2014,13.955,13.95,14.195,13.2375,,0.0004
25/02/2014,13.95,14.3575,14.3575,13.5325,,-2.84%
24/02/2014,14.3575,14.04,14.8275,13.685,,0.0226
21/02/2014,14.04,15.16,15.16,13.88,,-7.39%
20/02/2014,15.16,15.07,15.72,14.27,,0.006
19/02/2014,15.07,15.41,15.41,14.05,,-2.21%
18/02/2014,15.41,15.83,15.83,13.68,,-2.65%
17/02/2014,15.83,16.66,17.02,15.54,,-4.98%
14/02/2014,16.66,17.8,17.83,15.61,,-6.40%
13/02/2014,17.8,17.43,17.96,15.22,,0.0212
12/02/2014,17.43,18.63,18.63,16.12,,-6.44%
11/02/2014,18.63,19.05,19.05,17.4,,-2.20%
10/02/2014,19.05,18.55,19.2,17.58,,0.027
07/02/2014,18.55,18.94,19.11,17.7,,-2.06%
06/02/2014,18.94,18.93,20.23,18,,0.0005
05/02/2014,18.93,18.69,20.09,17.74,,0.0128
04/02/2014,18.69,18.27,19.82,18.05,,0.023
03/02/2014,18.27,16.82,18.34,16.82,,0.0862
31/01/2014,16.82,17.25,17.33,16.64,,-2.49%
30/01/2014,17.25,18.04,18.34,17.07,,-4.38%
29/01/2014,18.04,17.72,18.15,16.73,,0.0181
28/01/2014,17.72,18.67,18.72,17.61,,-5.09%
27/01/2014,18.67,15.83,18.67,15.83,,0.1794
24/01/2014,15.83,15.58,16.18,15.24,,0.016
23/01/2014,15.58,15.85,16.03,15.14,,-1.70%
22/01/2014,15.85,15.55,15.87,14.92,,0.0193
21/01/2014,15.55,15.35,15.71,13.88,,0.013
20/01/2014,15.35,15.41,16.07,14.77,,-0.39%
17/01/2014,15.41,15.54,15.83,14.1,,-0.84%
16/01/2014,15.54,15.42,15.82,14.4,,0.0078
15/01/2014,15.42,15.74,15.88,14.7,,-2.03%
14/01/2014,15.74,15.95,16.27,15.13,,-1.32%
13/01/2014,15.95,15.58,16.03,14.61,,0.0237
10/01/2014,15.58,16.18,16.37,15.02,,-3.71%
09/01/2014,16.18,16.32,16.64,15.9,,-0.86%
08/01/2014,16.32,16.32,16.48,15.82,,0.00%
07/01/2014,16.32,16.5,16.91,16.1,,-1.09%
06/01/2014,16.5,15.87,16.91,15.87,,0.0397
03/01/2014,15.87,16.55,17.32,15.79,,-4.11%
02/01/2014,16.55,15.58,16.97,15.33,,0.0623
01/01/2014,15.58,15.12,15.58,15.1,,0.0304
31/12/2013,15.12,15.08,15.44,14.75,,0.0027
30/12/2013,15.08,14.66,15.52,14.66,,0.0286
27/12/2013,14.66,14.88,15.51,14.62,,-1.48%
26/12/2013,14.88,15.58,16.27,14.62,,-4.49%
24/12/2013,15.58,16.26,16.94,15.52,,-4.18%
23/12/2013,16.26,16.02,17.13,15.91,,0.015
20/12/2013,16.02,16.58,16.72,15.51,,-3.38%
19/12/2013,16.58,17.54,17.54,15.63,,-5.47%
18/12/2013,17.54,18.33,18.46,17.06,,-4.31%
17/12/2013,18.33,18.36,18.61,17.13,,-0.16%
16/12/2013,18.36,17.84,18.76,17.54,,0.0291
13/12/2013,17.84,16.79,18,16.79,,0.0056
12/12/2013,17.74,17.03,17.93,17.03,,0.0114
11/12/2013,17.54,17.98,18.53,17.08,,-2.45%
10/12/2013,17.98,19.16,19.16,17.96,,-6.16%
09/12/2013,19.16,22.21,22.21,18.09,,-13.73%
06/12/2013,22.21,21.68,22.36,21.08,,0.0244
05/12/2013,21.68,20.58,22.07,20.08,,-8.56%
04/12/2013,23.71,24.72,25.45,23.34,,-4.09%
03/12/2013,24.72,23.36,25.09,22.96,,0.0582
02/12/2013,23.36,21.38,23.36,21.3,,0.0926
29/11/2013,21.38,20.37,21.53,20.25,,0.0324
28/11/2013,20.71,20.18,20.91,20.18,,-2.03%
27/11/2013,21.14,21.59,22.01,20.54,,-2.08%
26/11/2013,21.59,21.05,22.01,20.3,,0.0257
25/11/2013,21.05,20.04,21.27,19.49,,0.0504
22/11/2013,20.04,21.14,21.32,19.97,,-5.20%
21/11/2013,21.14,20.83,22.36,19.76,,0.0149
20/11/2013,20.83,19.3,20.88,18.24,,0.0793
19/11/2013,19.3,17.7,19.39,17.7,,0.0255
18/11/2013,18.82,19.26,19.55,17.48,,-2.28%
14/11/2013,19.26,18.62,19.6,18.58,,-5.82%
13/11/2013,20.45,20.86,21.12,20.15,,-1.97%
12/11/2013,20.86,19.98,20.86,18.73,,0.044
11/11/2013,19.98,19.64,20.71,19.32,,0.0173
08/11/2013,19.64,19.87,20.49,19.16,,-1.16%
07/11/2013,19.87,20.25,20.63,19.62,,-1.88%
06/11/2013,20.25,19.94,20.46,18.55,,0.0155
05/11/2013,19.94,19.49,20.26,19.28,,0.031
03/11/2013,19.34,18.64,19.39,18.24,,0.0376
01/11/2013,18.64,18.39,19.39,17.86,,0.0136
31/10/2013,18.39,19.53,19.75,18.21,,-5.84%
30/10/2013,19.53,19.76,20.06,18.84,,-1.16%
29/10/2013,19.76,21.29,21.54,19.6,,-7.19%
28/10/2013,21.29,20.42,21.56,20.11,,0.0426
25/10/2013,20.42,20.64,21.04,19.87,,-1.07%
24/10/2013,20.64,20.35,21.27,19.2,,0.0143
23/10/2013,20.35,19.96,20.79,18.76,,0.0195
22/10/2013,19.96,20.18,20.43,19.21,,-1.09%
21/10/2013,20.18,19.16,21.1,19.16,,0.003
18/10/2013,20.12,21.06,21.06,19.32,,-4.46%
17/10/2013,21.06,23.24,23.24,21.02,,-9.38%
15/10/2013,23.24,22.85,23.99,20.91,,0.0171
14/10/2013,22.85,23.59,24.42,22.72,,-3.14%
11/10/2013,23.59,23.08,25.42,23.08,,-8.85%
10/10/2013,25.88,25.87,26.95,25.02,,0.0004
09/10/2013,25.87,26.03,27.16,25.75,,-2.56%
08/10/2013,26.55,26.83,27.38,24.65,,-1.04%
07/10/2013,26.83,26.13,27.93,26.13,,0.0268
04/10/2013,26.13,24.5,26.74,24.5,,0.0381
03/10/2013,25.17,25.77,25.89,24.93,,-2.33%
01/10/2013,25.77,26.65,28.02,25.74,,-3.30%
30/09/2013,26.65,25,26.65,24.91,,0.1076
27/09/2013,24.06,24,25.24,23.36,,0.0025
26/09/2013,24,25.68,25.8,23.57,,-6.54%
25/09/2013,25.68,26.72,27.05,25.05,,-3.89%
24/09/2013,26.72,27.02,28.49,26.27,,-1.11%
23/09/2013,27.02,24.73,27.24,24.73,,0.0926
20/09/2013,24.73,24.5,26.18,23.4,,0.0094
19/09/2013,24.5,23.62,25.36,23.56,,-11.52%
18/09/2013,27.69,27.93,28.49,26.99,,-0.86%
17/09/2013,27.93,28.82,29.58,27.6,,-3.09%
16/09/2013,28.82,28.29,29.67,25.9,,0.0187
13/09/2013,28.29,29.71,29.71,28.17,,-4.78%
12/09/2013,29.71,29.75,30.8,26.7,,-0.13%
11/09/2013,29.75,29.44,31.16,28.48,,0.0105
10/09/2013,29.44,28.65,29.52,27.09,,0.0276
06/09/2013,28.65,28.53,29.28,27.63,,0.0042
05/09/2013,28.53,31.11,31.11,27.51,,-8.29%
04/09/2013,31.11,32.49,33.02,30.83,,-4.25%
03/09/2013,32.49,27.55,32.66,26.76,,0.1793
02/09/2013,27.55,27.81,28.55,26.97,,-0.93%
30/08/2013,27.81,29.41,30.31,27.11,,-5.44%
29/08/2013,29.41,32.38,32.44,28.83,,-9.17%
28/08/2013,32.38,29.42,36.02,29.42,,0.1006
27/08/2013,29.42,26.38,30.04,25.97,,0.1152
26/08/2013,26.38,25.75,27.43,24.72,,0.0245
23/08/2013,25.75,27.68,27.84,25.34,,-11.39%
22/08/2013,29.06,28.09,29.86,27.99,,0.0345
21/08/2013,28.09,27.23,29.96,24.25,,0.0316
20/08/2013,27.23,25.59,27.43,24.86,,0.0641
19/08/2013,25.59,23.64,26.99,23.64,,0.0825
16/08/2013,23.64,18.7,24.76,18.07,,0.2642
14/08/2013,18.7,19.26,19.62,18.27,,-2.91%
13/08/2013,19.26,20.26,21.11,19.07,,-9.49%
12/08/2013,21.28,21.19,21.99,20.17,,0.0042
08/08/2013,21.19,22.04,22.04,20.59,,-3.86%
07/08/2013,22.04,22.73,23.28,21.86,,-3.04%
06/08/2013,22.73,20.8,22.75,20.32,,0.0928
05/08/2013,20.8,20.89,21.62,20.56,,-0.43%
02/08/2013,20.89,19.81,21.22,19,,0.0545
01/08/2013,19.81,18.77,20.9,17.72,,0.0554
31/07/2013,18.77,18.12,19.29,18.12,,0.0359
30/07/2013,18.12,18.25,18.46,17.06,,-0.71%
29/07/2013,18.25,16.78,18.42,16.78,,0.0876
26/07/2013,16.78,16.54,17.05,16.27,,0.0036
25/07/2013,16.72,16.98,17.09,16.18,,-1.12%
24/07/2013,16.91,16.72,18.05,16.6,,0.0114
23/07/2013,16.72,17.63,17.63,16.43,,-5.16%
22/07/2013,17.63,18.03,18.66,17.62,,-2.76%
19/07/2013,18.13,18.27,18.28,17.71,,-0.77%
18/07/2013,18.27,19.36,19.4,18.07,,-5.63%
17/07/2013,19.36,18.99,19.59,17.76,,0.0195
16/07/2013,18.99,18.79,19.82,17.79,,0.0106
15/07/2013,18.79,18.69,19.54,17.63,,0.0054
12/07/2013,18.69,18.89,18.96,17.68,,-1.06%
11/07/2013,18.89,19.98,19.98,18.13,,-5.46%
10/07/2013,19.98,19.32,20.11,18.33,,0.0342
09/07/2013,19.32,19.34,19.53,18.41,,-0.10%
08/07/2013,19.34,18.67,19.85,18.38,,0.0359
05/07/2013,18.67,18.58,19.01,17.75,,0.0048
04/07/2013,18.58,18.91,19,18,,-1.75%
03/07/2013,18.91,18.21,19.13,17.81,,0.0384
02/07/2013,18.21,18.09,18.55,17.98,,0.0066
01/07/2013,18.09,17.95,18.72,17.95,,0.0078
28/06/2013,17.95,18.85,18.85,17.62,,-4.77%
27/06/2013,18.85,21.07,21.07,18.62,,-10.54%
26/06/2013,21.07,21.14,21.22,20.08,,-0.33%
25/06/2013,21.14,21.01,22.11,20.33,,0.0062
24/06/2013,21.01,19.03,21.79,18.48,,0.104
21/06/2013,19.03,19.19,19.73,18.19,,-0.83%
20/06/2013,19.19,18.46,19.74,17.85,,0.0395
19/06/2013,18.46,18.29,18.68,17.75,,0.0093
18/06/2013,18.29,17.89,18.85,17.89,,0.0061
17/06/2013,18.18,18.28,19.35,18.13,,-0.93%
14/06/2013,18.35,19.44,19.44,17.65,,-5.61%
13/06/2013,19.44,18.85,19.77,17.76,,0.0313
12/06/2013,18.85,19.49,19.85,18.75,,-3.28%
11/06/2013,19.49,17.41,19.59,17.41,,0.0762
10/06/2013,18.11,17.35,18.63,17.04,,0.0438
07/06/2013,17.35,17.35,17.51,16.78,,0.00%
06/06/2013,17.35,16.78,17.52,16.59,,0.034
05/06/2013,16.78,16.79,17.5,16.78,,-2.78%
04/06/2013,17.26,17.29,17.55,16.72,,-0.17%
03/06/2013,17.29,16.99,17.92,16.99,,0.0177
31/05/2013,16.99,16.04,17.21,15.88,,0.0592
30/05/2013,16.04,17.86,17.86,15.84,,-10.19%
29/05/2013,17.86,16.79,17.87,16.79,,0.0432
28/05/2013,17.12,17.03,17.62,16.63,,0.0053
27/05/2013,17.03,17.7,18.04,16.68,,-3.79%
24/05/2013,17.7,18.73,18.8,17.61,,-5.50%
23/05/2013,18.73,17.72,19.36,16.96,,0.057
22/05/2013,17.72,17.88,18.03,16.95,,-0.89%
21/05/2013,17.88,16.99,18.22,16.99,,0.0096
20/05/2013,17.71,17.57,17.99,17.3,,0.008
17/05/2013,17.57,17.74,17.83,16.76,,-0.96%
16/05/2013,17.74,18.13,18.52,17.46,,-2.15%
15/05/2013,18.13,17.17,18.16,16.54,,0.0559
14/05/2013,17.17,16.53,17.7,16.53,,-1.94%
13/05/2013,17.51,16.84,17.79,16.77,,0.0398
11/05/2013,16.84,16.86,16.89,15.85,,-0.12%
10/05/2013,16.86,16.6,17.13,16.4,,0.0157
09/05/2013,16.6,16.76,17.15,16.53,,-0.95%
08/05/2013,16.76,16.5,17.22,16.01,,0.0158
07/05/2013,16.5,15.84,16.53,15.56,,0.0417
06/05/2013,15.84,15.55,16.59,15.53,,0.0186
03/05/2013,15.55,16.28,16.55,15.43,,-4.48%
02/05/2013,16.28,15.1,16.73,15.1,,0.0781
30/04/2013,15.1,14.33,15.64,13.81,,0.0537
29/04/2013,14.33,13.88,14.72,13.88,,0.0324
26/04/2013,13.88,14.6,14.6,13.84,,-2.25%
25/04/2013,14.2,15.07,15.58,13.87,,-5.77%
23/04/2013,15.07,16.22,16.45,14.63,,-7.09%
22/04/2013,16.22,15.36,17.25,15.36,,0.056
18/04/2013,15.36,16.36,16.49,15.21,,-6.11%
17/04/2013,16.36,16.25,16.58,15.76,,0.0068
16/04/2013,16.25,16.61,16.8,16.04,,-2.17%
15/04/2013,16.61,16.45,17.07,16.24,,0.0097
12/04/2013,16.45,16.97,17.26,16.33,,-3.06%
11/04/2013,16.97,16.49,17.59,15.99,,0.0291
10/04/2013,16.49,16.82,17.43,16.03,,-1.96%
09/04/2013,16.82,15.82,17.26,15.82,,0.003
08/04/2013,16.77,15.67,16.96,15.67,,0.0377
05/04/2013,16.16,15.85,16.47,15.23,,0.0196
04/04/2013,15.85,14.87,16.08,14.8,,0.0659
03/04/2013,14.87,14.1,15.06,13.84,,0.0546
02/04/2013,14.1,14.85,15.09,14.1,,-5.05%
01/04/2013,14.85,15.22,15.85,14.8,,-2.43%
28/03/2013,15.22,15.8,16.2,15.22,,-3.67%
26/03/2013,15.8,16.36,16.84,15.64,,-3.42%
25/03/2013,16.36,15.54,16.36,14.92,,0.0528
22/03/2013,15.54,16.51,16.51,15.45,,-5.88%
21/03/2013,16.51,16.66,17.24,15.9,,-0.90%
20/03/2013,16.66,16.71,17.44,16.17,,-0.30%
19/03/2013,16.71,15.85,17.84,14.83,,0.0543
18/03/2013,15.85,15.16,16.59,15.16,,0.0455
15/03/2013,15.16,14.66,15.29,14.19,,0.0341
14/03/2013,14.66,16.2,17.16,14.58,,-9.51%
13/03/2013,16.2,15.13,16.43,14.69,,0.0707
12/03/2013,15.13,14.25,15.67,13.7,,0.0618
11/03/2013,14.25,13.34,14.32,13.12,,0.0682
08/03/2013,13.34,12.85,13.58,12.85,,0.0207
07/03/2013,13.07,13.4,13.62,12.83,,-2.46%
06/03/2013,13.4,13.39,13.6,12.9,,0.0007
05/03/2013,13.39,13.67,13.74,13.22,,-2.05%
04/03/2013,13.67,14.06,14.51,13.67,,-2.77%
01/03/2013,14.06,14.86,15.09,13.93,,-5.38%
28/02/2013,14.86,16.23,16.23,14.59,,-8.44%
27/02/2013,16.23,17.36,17.36,16.11,,-6.51%
26/02/2013,17.36,16.73,17.6,16.47,,0.0377
25/02/2013,16.73,16.79,17.33,16.61,,-0.36%
22/02/2013,16.79,16.94,17.29,16.36,,-0.89%
21/02/2013,16.94,15.6,17.25,15.25,,0.0859
20/02/2013,15.6,15.81,16.01,14.88,,-1.33%
19/02/2013,15.81,16.29,16.5,15.48,,-2.95%
18/02/2013,16.29,15.24,16.61,15.24,,0.0689
15/02/2013,15.24,15.09,15.49,14.13,,0.0099
14/02/2013,15.09,15.14,15.52,14.67,,-0.33%
13/02/2013,15.14,15.31,15.31,14.47,,-1.11%
12/02/2013,15.31,15.65,15.71,14.98,,-2.17%
11/02/2013,15.65,15.16,15.74,14.96,,0.0323
08/02/2013,15.16,14.89,15.22,13.75,,0.0181
07/02/2013,14.89,14.26,14.89,13.56,,0.0442
06/02/2013,14.26,14.61,14.61,14.1,,-2.40%
05/02/2013,14.61,14.34,14.83,14.11,,0.0188
04/02/2013,14.34,13.76,14.62,13.51,,0.0422
01/02/2013,13.76,14.13,14.18,13.76,,-2.62%
31/01/2013,14.13,14.38,14.54,13.65,,-1.74%
30/01/2013,14.38,14.47,14.68,14.05,,-0.62%
29/01/2013,14.47,15.17,15.28,14.28,,-4.61%
28/01/2013,15.17,14.77,15.49,14.41,,0.0271
25/01/2013,14.77,14.46,14.98,14.32,,0.0214
24/01/2013,14.46,13.67,14.55,12.84,,0.0578
23/01/2013,13.67,13.89,14.28,13.13,,-1.58%
22/01/2013,13.89,13.66,14.06,12.9,,0.0168
21/01/2013,13.66,13.89,14.39,13.63,,-1.66%
18/01/2013,13.89,14.01,14.26,13.25,,-0.86%
17/01/2013,14.01,13.99,14.25,13.66,,0.0014
16/01/2013,13.99,13.58,14.14,13.06,,0.0302
15/01/2013,13.58,13.7,14,13.34,,-0.88%
14/01/2013,13.7,13.23,14.02,13.22,,0.0355
11/01/2013,13.23,13.27,13.35,12.83,,-0.30%
10/01/2013,13.27,13.32,13.63,12.85,,-0.38%
09/01/2013,13.32,13.27,13.56,12.58,,0.0038
08/01/2013,13.27,13.92,14.06,13.21,,-4.67%
07/01/2013,13.92,13.37,14.04,13.37,,0.0411
04/01/2013,13.37,13.47,13.63,13.28,,-0.74%
03/01/2013,13.47,13.71,13.94,13.22,,-1.75%
02/01/2013,13.71,13.69,13.91,12.99,,0.0015
01/01/2013,13.69,14.95,14.95,13.64,,-8.43%
31/12/2012,14.95,13.63,14.97,13.63,,0.0968
28/12/2012,13.63,13.74,13.83,13.46,,-0.80%
27/12/2012,13.74,14.1,14.34,13.62,,-2.55%
26/12/2012,14.1,14.49,14.98,14.03,,-2.69%
24/12/2012,14.49,14.63,15.15,14.15,,-0.96%
21/12/2012,14.63,14.32,15.06,13.77,,0.0216
20/12/2012,14.32,14.47,14.9,13.77,,-1.04%
19/12/2012,14.47,14.44,14.64,13.28,,0.0021
18/12/2012,14.44,14.92,14.92,14.07,,-3.22%
17/12/2012,14.92,14.23,15.06,13.42,,0.0485
14/12/2012,14.23,14.71,14.83,13.43,,-3.26%
13/12/2012,14.71,14.51,14.86,13.29,,0.0138
12/12/2012,14.51,14.67,14.67,13.4,,-1.09%
11/12/2012,14.67,14.51,14.84,13.39,,0.011
10/12/2012,14.51,14.96,14.96,14.22,,-3.01%
07/12/2012,14.96,15.24,15.51,14.42,,-1.84%
06/12/2012,15.24,16.62,16.62,15.02,,-8.30%
05/12/2012,16.62,15.91,16.72,14.79,,0.0446
04/12/2012,15.91,15.62,16.17,14.62,,0.0186
03/12/2012,15.62,15.15,15.72,14.54,,0.031
30/11/2012,15.15,15.37,15.38,14.06,,-1.43%
29/11/2012,15.37,13.96,15.62,13.48,,0.101
27/11/2012,13.96,14.67,14.68,13.39,,-4.84%
26/11/2012,14.67,14.68,14.94,14.09,,-0.07%
23/11/2012,14.68,14.91,15.01,13.42,,-1.54%
22/11/2012,14.91,15.46,15.55,14.65,,-3.56%
21/11/2012,15.46,15.81,16.03,14.82,,-2.21%
20/11/2012,15.81,16.68,16.68,14.72,,-5.22%
19/11/2012,16.68,16.22,17.22,14.71,,0.0284
16/11/2012,16.22,15.53,16.27,14.13,,0.0444
15/11/2012,15.53,14.91,16.36,13.85,,0.0416
13/11/2012,14.91,14.86,14.91,13.93,,0.0034
12/11/2012,14.86,14.37,15.11,13.75,,0.0341
09/11/2012,14.37,14.22,14.8,13.57,,0.0105
08/11/2012,14.22,14.51,14.57,13.86,,-2.00%
07/11/2012,14.51,15.21,15.39,14.41,,-4.60%
06/11/2012,15.21,14.63,15.64,13.83,,0.0396
05/11/2012,14.63,13.66,14.98,13.49,,0.071
02/11/2012,13.66,14.08,14.08,13.25,,-2.98%
01/11/2012,14.08,14.4,14.67,14.01,,-2.22%
31/10/2012,14.4,15.17,15.18,14.31,,-5.08%
30/10/2012,15.17,15.12,15.55,15.09,,0.0033
29/10/2012,15.12,14.21,15.37,14.21,,0.064
26/10/2012,14.21,13.52,14.81,13.52,,0.051
25/10/2012,13.52,13.71,14.55,13.4,,-1.39%
23/10/2012,13.71,13.04,14.22,12.93,,0.0514
22/10/2012,13.04,14.34,14.37,12.87,,-10.32%
19/10/2012,14.54,14.76,15.19,13.95,,-1.49%
18/10/2012,14.76,15.17,15.17,14.15,,-2.70%
17/10/2012,15.17,15.57,15.57,14.36,,-2.57%
16/10/2012,15.57,15.9,15.9,14.82,,-2.08%
15/10/2012,15.9,16.49,16.68,15.78,,-3.58%
12/10/2012,16.49,16.49,16.82,15.37,,0.00%
11/10/2012,16.49,16.83,17.24,16.12,,-2.02%
10/10/2012,16.83,16.8,17.16,16.5,,0.0018
09/10/2012,16.8,17.17,17.17,16.32,,-2.15%
08/10/2012,17.17,16.78,17.59,16.17,,0.0232
05/10/2012,16.78,16.44,17.49,15.68,,0.0207
04/10/2012,16.44,16.5,16.62,15.59,,-0.36%
03/10/2012,16.5,16.34,16.98,15.69,,0.0098
01/10/2012,16.34,16.16,16.77,15.99,,0.0111
28/09/2012,16.16,16.91,16.91,16.13,,-4.44%
27/09/2012,16.91,16.97,17.09,15.73,,-0.35%
26/09/2012,16.97,17.11,17.3,16.62,,-0.82%
25/09/2012,17.11,18.83,18.83,17.11,,-9.13%
24/09/2012,18.83,18.93,19.83,18.46,,-0.53%
21/09/2012,18.93,18.62,19.45,17.09,,0.0166
20/09/2012,18.62,17.83,18.81,17.13,,0.0443
18/09/2012,17.83,17.78,18.09,16.17,,0.0028
17/09/2012,17.78,15.38,17.81,15.38,,0.156
14/09/2012,15.38,15.67,15.67,13.86,,-1.85%
13/09/2012,15.67,15.04,15.83,14.62,,0.0419
12/09/2012,15.04,15.38,15.66,14.64,,-2.21%
11/09/2012,15.38,15.27,15.51,15.1,,0.0072
10/09/2012,15.27,14.76,15.46,14.76,,0.0346
08/09/2012,14.76,15.26,15.26,14.45,,-3.28%
07/09/2012,15.26,16.98,16.98,15.2,,-10.13%
06/09/2012,16.98,17.01,17.07,16.23,,-0.18%
05/09/2012,17.01,16.59,17.15,16.19,,0.0253
04/09/2012,16.59,17.28,17.28,16.59,,-3.99%
03/09/2012,17.28,17.3,17.5,16.86,,-0.12%
31/08/2012,17.3,16.67,17.35,16.59,,0.0378
30/08/2012,16.67,16.74,17.04,16.55,,-0.42%
29/08/2012,16.74,16.35,16.9,15.64,,0.0239
28/08/2012,16.35,16.47,16.76,15.8,,-0.73%
27/08/2012,16.47,16.16,17.03,14.68,,0.0192
24/08/2012,16.16,16.12,16.8,15.66,,0.0025
23/08/2012,16.12,16,16.36,15.44,,0.0075
22/08/2012,16,16.3,16.53,15.79,,-1.84%
21/08/2012,16.3,15.73,16.49,15.71,,0.0362
17/08/2012,15.73,15.69,16.02,15.21,,0.0025
16/08/2012,15.69,15.64,16.13,15.07,,0.0032
14/08/2012,15.64,16.01,16.15,15.57,,-2.31%
13/08/2012,16.01,16.07,16.65,16,,-0.37%
10/08/2012,16.07,16.33,16.51,16.03,,-1.59%
09/08/2012,16.33,16.37,16.77,16.04,,-0.24%
08/08/2012,16.37,16.21,16.74,15.51,,0.0099
07/08/2012,16.21,16.22,16.33,15.74,,-0.06%
06/08/2012,16.22,16.12,16.51,15.68,,0.0062
03/08/2012,16.12,16.77,16.96,16.12,,-3.88%
02/08/2012,16.77,16.45,16.91,16.45,,0.0195
01/08/2012,16.45,16.01,16.48,15.86,,0.0275
31/07/2012,16.01,16.6,17.13,15.93,,-3.55%
30/07/2012,16.6,16.44,17.32,16.43,,0.0097
27/07/2012,16.44,16.37,16.75,15.42,,0.0043
26/07/2012,16.37,16.75,17.58,15.92,,-2.27%
25/07/2012,16.75,16.97,18.14,16.48,,-1.30%
24/07/2012,16.97,18.66,18.66,16.56,,-9.06%
23/07/2012,18.66,16.89,18.67,16.89,,0.1048
20/07/2012,16.89,16.38,17.31,15.84,,0.0311
19/07/2012,16.38,17.44,17.44,16.33,,-6.08%
18/07/2012,17.44,17.78,17.83,17.06,,-1.91%
17/07/2012,17.78,18.77,18.77,17.72,,-5.27%
16/07/2012,18.77,18.26,19.01,18.08,,0.0279
13/07/2012,18.26,18.71,18.71,17.62,,-2.41%
12/07/2012,18.71,18.39,19.31,18.02,,0.0174
11/07/2012,18.39,17.83,18.57,17.8,,0.0314
10/07/2012,17.83,18.72,18.87,17.8,,-4.75%
09/07/2012,18.72,18.04,19.09,18.04,,0.0377
06/07/2012,18.04,18.35,18.63,18.04,,-1.69%
05/07/2012,18.35,18.27,18.7,18.09,,0.0044
04/07/2012,18.27,18.56,18.83,17.48,,-1.56%
03/07/2012,18.56,19.01,19.01,18.14,,-2.37%
02/07/2012,19.01,19.08,19.7,18.79,,-0.37%
29/06/2012,19.08,20.62,20.62,18.8,,-7.47%
28/06/2012,20.62,20.37,20.73,19.53,,0.0123
27/06/2012,20.37,20.23,20.81,19.39,,0.0069
26/06/2012,20.23,21.57,21.76,20.04,,-6.21%
25/06/2012,21.57,20.58,21.63,20.04,,0.0481
22/06/2012,20.58,19.94,21.52,19.61,,0.0321
21/06/2012,19.94,21.03,21.22,19.43,,-5.18%
20/06/2012,21.03,21.43,21.72,20.11,,-1.87%
19/06/2012,21.43,22.6,22.6,21.04,,-5.18%
18/06/2012,22.6,25.54,25.54,22.25,,-11.51%
15/06/2012,25.54,25.71,25.92,24.49,,-0.66%
14/06/2012,25.71,24.36,25.82,23.4,,0.0554
13/06/2012,24.36,24.2,25.32,23.53,,0.0066
12/06/2012,24.2,25.02,25.43,23.94,,-3.28%
